id,title,score,popularity,members,favorites,demographics_id,demographics,genresId,genreName,duration,studioId,studioName,rank,rating,source,status,season,scoredBy,producerId,producerName,producerType,episodes,airing,broadcastDay,broadcastTime,broadcastTimezone,airedFrom,airedTo,type
26243,"{'type': 'Default', 'title': 'Owari no Seraph'}",7.49,90,1216837,12886,[27],['Shounen'],"[1, 8, 37]","['Action', 'Drama', 'Supernatural']",23 min per ep,[858],['Wit Studio'],1732,R - 17+ (violence & profanity),Manga,Finished Airing,spring,670263,"[211, 1113, 1365]","['Rakuonsha', 'NBCUniversal Entertainment Japan', 'Shueisha']","['anime', 'anime', 'anime']",12,False,Saturdays,22:00,Asia/Tokyo,2015-04-04T00:00:00+00:00,2015-06-20T00:00:00+00:00,TV
28927,"{'type': 'Default', 'title': 'Owari no Seraph: Nagoya Kessen-hen'}",7.62,231,721905,2828,[27],['Shounen'],"[1, 8, 37]","['Action', 'Drama', 'Supernatural']",23 min per ep,[858],['Wit Studio'],1312,R - 17+ (violence & profanity),Manga,Finished Airing,fall,434138,"[1113, 1365]","['NBCUniversal Entertainment Japan', 'Shueisha']","['anime', 'anime']",12,False,Saturdays,22:00,Asia/Tokyo,2015-10-10T00:00:00+00:00,2015-12-26T00:00:00+00:00,TV
5530,"{'type': 'Default', 'title': 'Pandora Hearts'}",7.67,468,411704,5094,[27],['Shounen'],"[2, 10, 7, 37]","['Adventure', 'Fantasy', 'Mystery', 'Supernatural']",24 min per ep,[27],['Xebec'],1205,PG-13 - Teens 13 or older,Manga,Finished Airing,spring,169070,"[58, 145, 464]","['Square Enix', 'TBS', 'flying DOG']","['anime', 'anime', 'anime']",25,False,Fridays,01:29,Asia/Tokyo,2009-04-03T00:00:00+00:00,2009-09-25T00:00:00+00:00,TV
5682,"{'type': 'Default', 'title': 'Phantom: Requiem for the Phantom'}",7.96,641,316952,4374,[42],['Seinen'],"[1, 8, 41]","['Action', 'Drama', 'Suspense']",24 min per ep,[5],['Bee Train'],633,R+ - Mild Nudity,Visual novel,Finished Airing,spring,121089,[79],['Genco'],['anime'],26,False,Fridays,02:15,Asia/Tokyo,2009-04-03T00:00:00+00:00,2009-09-25T00:00:00+00:00,TV
27775,"{'type': 'Default', 'title': 'Plastic Memories'}",7.91,164,864209,11136,[],[],"[8, 22, 24]","['Drama', 'Romance', 'Sci-Fi']",24 min per ep,[95],['Doga Kobo'],707,PG-13 - Teens 13 or older,Original,Finished Airing,spring,437191,"[17, 166, 238, 681, 775, 963, 1415, 1416]","['Aniplex', 'Movic', 'AT-X', 'ASCII Media Works', 'Bushiroad', 'MAGES.', 'Asahi Broadcasting', 'BS11']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime']",13,False,Sundays,00:30,Asia/Tokyo,2015-04-05T00:00:00+00:00,2015-06-28T00:00:00+00:00,TV
30240,"{'type': 'Default', 'title': 'Prison School'}",7.62,148,924274,6827,[42],['Seinen'],"[4, 22, 9]","['Comedy', 'Romance', 'Ecchi']",24 min per ep,[7],['J.C.Staff'],1335,R+ - Mild Nudity,Manga,Finished Airing,summer,551125,"[79, 159, 166, 415, 460, 777]","['Genco', 'Kodansha', 'Movic', 'Warner Bros. Japan', 'KlockWorx', 'Showgate']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime']",12,False,Saturdays,01:05,Asia/Tokyo,2015-07-11T00:00:00+00:00,2015-09-26T00:00:00+00:00,TV
31240,"{'type': 'Default', 'title': 'Re:Zero kara Hajimeru Isekai Seikatsu'}",8.24,25,1997255,62819,[],[],"[8, 10, 41]","['Drama', 'Fantasy', 'Suspense']",25 min per ep,[314],['White Fox'],299,R - 17+ (violence & profanity),Light novel,Finished Airing,spring,1295091,"[16, 108, 113, 238, 306, 647, 1333]","['TV Tokyo', 'Media Factory', 'Kadokawa Shoten', 'AT-X', 'Magic Capsule', 'Memory-Tech', 'Hakuhodo DY Music & Pictures']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime']",25,False,Mondays,01:05,Asia/Tokyo,2016-04-04T00:00:00+00:00,2016-09-19T00:00:00+00:00,TV
39587,"{'type': 'Default', 'title': 'Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season'}",8.36,135,979492,10985,[],[],"[8, 10, 41]","['Drama', 'Fantasy', 'Suspense']",27 min per ep,[314],['White Fox'],196,R - 17+ (violence & profanity),Light novel,Finished Airing,summer,563583,"[238, 647, 1333, 1551, 1696]","['AT-X', 'Memory-Tech', 'Hakuhodo DY Music & Pictures', 'Kadokawa Media House', 'Kadokawa']","['anime', 'anime', 'anime', 'anime', 'anime']",13,False,Wednesdays,22:30,Asia/Tokyo,2020-07-08T00:00:00+00:00,2020-09-30T00:00:00+00:00,TV
30015,"{'type': 'Default', 'title': 'ReLIFE'}",7.98,145,944093,9394,[],[],"[8, 22, 36]","['Drama', 'Romance', 'Slice of Life']",23 min per ep,[73],['TMS Entertainment'],603,PG-13 - Teens 13 or older,Web manga,Finished Airing,summer,531899,"[17, 213, 1481, 1488, 1496, 1497, 2174]","['Aniplex', 'Half H.P Studio', 'comico', 'Hakuhodo DY Media Partners', 'Lawson', 'C & I entertainment', 'TMS Music']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime']",13,False,Saturdays,00:00,Asia/Tokyo,2016-07-02T00:00:00+00:00,2016-09-24T00:00:00+00:00,TV
2993,"{'type': 'Default', 'title': 'Rosario to Vampire'}",6.76,274,645013,3322,[27],['Shounen'],"[4, 10, 22, 9]","['Comedy', 'Fantasy', 'Romance', 'Ecchi']",25 min per ep,[3],['Gonzo'],5081,R+ - Mild Nudity,Manga,Finished Airing,winter,379141,"[42, 127, 787, 1175, 1365, 1597, 2135]","['GDH', 'Yomiko Advertising', 'Happinet Pictures', 'Atelier Musa', 'Shueisha', 'Sotsu Music Publishing', 'Imagine']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime']",13,False,Thursdays,23:30,Asia/Tokyo,2008-01-03T00:00:00+00:00,2008-03-27T00:00:00+00:00,TV
30727,"{'type': 'Default', 'title': 'Saenai Heroine no Sodatekata ♭'}",7.77,608,334623,1631,[],[],"[4, 22, 9]","['Comedy', 'Romance', 'Ecchi']",22 min per ep,[56],['A-1 Pictures'],958,PG-13 - Teens 13 or older,Light novel,Finished Airing,spring,172174,"[17, 53, 169, 619, 1261, 1412, 1664]","['Aniplex', 'Dentsu', 'Fuji TV', 'Cospa', 'Good Smile Company', 'Kansai Telecasting', 'Fujimi Shobo']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime']",11,False,Fridays,00:55,Asia/Tokyo,2017-04-14T00:00:00+00:00,2017-06-23T00:00:00+00:00,TV
30749,"{'type': 'Default', 'title': 'Saijaku Muhai no Bahamut'}",6.55,542,364921,972,[],[],"[1, 10, 22, 9]","['Action', 'Fantasy', 'Romance', 'Ecchi']",23 min per ep,[456],['Lerche'],6197,PG-13 - Teens 13 or older,Light novel,Finished Airing,winter,186462,"[104, 1109]","['Lantis', 'Orange']","['anime', 'anime']",12,False,Mondays,22:30,Asia/Tokyo,2016-01-11T00:00:00+00:00,2016-03-28T00:00:00+00:00,TV
33255,"{'type': 'Default', 'title': 'Saiki Kusuo no Ψ-nan'}",8.42,139,972478,26156,[27],['Shounen'],"[4, 37]","['Comedy', 'Supernatural']",5 min per ep,"[7, 1444]","['J.C.Staff', 'Egg Firm']",159,PG-13 - Teens 13 or older,Manga,Finished Airing,summer,545506,"[16, 62, 144, 323, 460, 517, 1233, 1365, 1390, 1803]","['TV Tokyo', 'Shogakukan-Shueisha Productions', 'Pony Canyon', 'Nippon Columbia', 'KlockWorx', 'Asmik Ace', 'Bandai Namco Entertainment', 'Shueisha', ""Toy's Factory"", 'Dear Stage inc.']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime']",120,False,,,,2016-07-04T00:00:00+00:00,2016-12-26T00:00:00+00:00,TV
34612,"{'type': 'Default', 'title': 'Saiki Kusuo no Ψ-nan 2'}",8.43,331,569674,3962,[27],['Shounen'],"[4, 37]","['Comedy', 'Supernatural']",24 min per ep,"[7, 1444]","['J.C.Staff', 'Egg Firm']",158,PG-13 - Teens 13 or older,Manga,Finished Airing,winter,341387,"[16, 62, 323, 460, 517, 1233, 1365, 1390, 1803]","['TV Tokyo', 'Shogakukan-Shueisha Productions', 'Nippon Columbia', 'KlockWorx', 'Asmik Ace', 'Bandai Namco Entertainment', 'Shueisha', ""Toy's Factory"", 'Dear Stage inc.']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime']",24,False,Wednesdays,01:35,Asia/Tokyo,2018-01-17T00:00:00+00:00,2018-06-27T00:00:00+00:00,TV
32542,"{'type': 'Default', 'title': 'Sakamoto desu ga?'}",7.56,235,709357,2456,[42],['Seinen'],[4],['Comedy'],24 min per ep,[37],['Studio Deen'],1503,PG-13 - Teens 13 or older,Manga,Finished Airing,spring,361843,"[113, 145, 315, 1215, 1344, 1589]","['Kadokawa Shoten', 'TBS', 'DAX Production', 'Daiichikosho', 'King Records', 'NichiNare']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime']",12,False,Fridays,02:28,Asia/Tokyo,2016-04-08T00:00:00+00:00,2016-07-01T00:00:00+00:00,TV
205,"{'type': 'Default', 'title': 'Samurai Champloo'}",8.5,102,1139681,34690,[],[],"[1, 2, 4]","['Action', 'Adventure', 'Comedy']",24 min per ep,[32],['Manglobe'],124,R - 17+ (violence & profanity),Original,Finished Airing,spring,591958,"[123, 169, 271, 382, 464]","['Victor Entertainment', 'Fuji TV', 'Barnum Studio', 'Tokuma Shoten', 'flying DOG']","['anime', 'anime', 'anime', 'anime', 'anime']",26,False,Saturdays,10:30,Asia/Tokyo,2004-05-20T00:00:00+00:00,2005-03-19T00:00:00+00:00,TV
11499,"{'type': 'Default', 'title': 'Sankarea'}",7.29,327,572248,2519,[27],['Shounen'],"[4, 14, 22, 37, 9]","['Comedy', 'Horror', 'Romance', 'Supernatural', 'Ecchi']",24 min per ep,[37],['Studio Deen'],2577,R+ - Mild Nudity,Manga,Finished Airing,spring,297212,"[104, 144, 145, 159, 693]","['Lantis', 'Pony Canyon', 'TBS', 'Kodansha', 'BS-TBS']","['anime', 'anime', 'anime', 'anime', 'anime']",12,False,Fridays,01:55,Asia/Tokyo,2012-04-06T00:00:00+00:00,2012-06-29T00:00:00+00:00,TV
2476,"{'type': 'Default', 'title': 'School Days'}",5.54,285,624276,3062,[],[],"[8, 22]","['Drama', 'Romance']",25 min per ep,[120],['TNK'],11158,R+ - Mild Nudity,Visual novel,Finished Airing,summer,377267,"[52, 82, 104, 144]","['Avex Entertainment', 'Marvelous', 'Lantis', 'Pony Canyon']","['anime', 'anime', 'anime', 'anime']",12,False,Wednesdays,02:15,Asia/Tokyo,2007-07-04T00:00:00+00:00,2007-09-27T00:00:00+00:00,TV
22877,"{'type': 'Default', 'title': 'Seireitsukai no Blade Dance'}",6.71,590,342166,884,[],[],"[1, 4, 10, 22, 9]","['Action', 'Comedy', 'Fantasy', 'Romance', 'Ecchi']",23 min per ep,[120],['TNK'],5341,PG-13 - Teens 13 or older,Light novel,Finished Airing,summer,177640,"[79, 108, 166, 238, 777]","['Genco', 'Media Factory', 'Movic', 'AT-X', 'Showgate']","['anime', 'anime', 'anime', 'anime', 'anime']",12,False,Mondays,20:30,Asia/Tokyo,2014-07-14T00:00:00+00:00,2014-09-29T00:00:00+00:00,TV
37450,"{'type': 'Default', 'title': 'Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai'}",8.26,53,1540708,43361,[],[],"[4, 8, 22, 37]","['Comedy', 'Drama', 'Romance', 'Supernatural']",24 min per ep,[1835],['CloverWorks'],278,PG-13 - Teens 13 or older,Light novel,Finished Airing,fall,986191,"[17, 1211, 1333, 1366, 1416, 1500, 1696]","['Aniplex', 'Tokyo MX', 'Hakuhodo DY Music & Pictures', 'Nagoya Broadcasting Network', 'BS11', 'ABC Animation', 'Kadokawa']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime']",13,False,Thursdays,02:20,Asia/Tokyo,2018-10-04T00:00:00+00:00,2018-12-27T00:00:00+00:00,TV
20847,"{'type': 'Default', 'title': 'Seitokai Yakuindomo*'}",7.69,872,239577,565,[27],['Shounen'],[4],['Comedy'],23 min per ep,[309],['GoHands'],1149,R - 17+ (violence & profanity),4-koma manga,Finished Airing,winter,118283,[92],['Starchild Records'],['anime'],13,False,,,,2014-01-04T00:00:00+00:00,2014-03-30T00:00:00+00:00,TV
355,"{'type': 'Default', 'title': 'Shakugan no Shana'}",7.46,366,514696,4942,[],[],"[1, 8, 10, 22]","['Action', 'Drama', 'Fantasy', 'Romance']",24 min per ep,[7],['J.C.Staff'],1830,PG-13 - Teens 13 or older,Light novel,Finished Airing,fall,250395,"[31, 681, 741, 745, 777]","['Geneon Universal Entertainment', 'ASCII Media Works', 'Toshiba Entertainment', 'Cosmic Ray', 'Showgate']","['anime', 'anime', 'anime', 'anime', 'anime']",24,False,Thursdays,00:45,Asia/Tokyo,2005-10-06T00:00:00+00:00,2006-03-23T00:00:00+00:00,TV
23273,"{'type': 'Default', 'title': 'Shigatsu wa Kimi no Uso'}",8.66,22,2012822,81274,[27],['Shounen'],"[8, 22]","['Drama', 'Romance']",22 min per ep,[56],['A-1 Pictures'],62,PG-13 - Teens 13 or older,Manga,Finished Airing,fall,1237399,"[17, 53, 159, 169, 1309, 1411, 1412]","['Aniplex', 'Dentsu', 'Kodansha', 'Fuji TV', 'Lawson HMV Entertainment', 'Kyoraku Industrial Holdings', 'Kansai Telecasting']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime']",22,False,Fridays,01:20,Asia/Tokyo,2014-10-10T00:00:00+00:00,2015-03-20T00:00:00+00:00,TV
16498,"{'type': 'Default', 'title': 'Shingeki no Kyojin'}",8.53,1,3567467,157342,[27],['Shounen'],"[1, 46, 8, 41]","['Action', 'Award Winning', 'Drama', 'Suspense']",24 min per ep,[858],['Wit Studio'],109,R - 17+ (violence & profanity),Manga,Finished Airing,spring,2548797,"[10, 53, 143, 144, 159, 430, 1557]","['Production I.G', 'Dentsu', 'Mainichi Broadcasting System', 'Pony Canyon', 'Kodansha', 'Mad Box', 'Pony Canyon Enterprise']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime']",25,False,Sundays,01:58,Asia/Tokyo,2013-04-07T00:00:00+00:00,2013-09-29T00:00:00+00:00,TV
19285,"{'type': 'Default', 'title': 'Shingeki no Kyojin: Ano Hi Kara'}",7.32,1489,129674,327,[27],['Shounen'],"[1, 8]","['Action', 'Drama']",24 min,[858],['Wit Studio'],2414,R - 17+ (violence & profanity),Manga,Finished Airing,,64334,"[10, 53, 143, 144, 159, 1557]","['Production I.G', 'Dentsu', 'Mainichi Broadcasting System', 'Pony Canyon', 'Kodansha', 'Pony Canyon Enterprise']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime']",1,False,,,,2013-07-07T00:00:00+00:00,,Special
13125,"{'type': 'Default', 'title': 'Shinsekai yori'}",8.3,228,734590,21452,[],[],"[8, 14, 7, 24, 37]","['Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Supernatural']",22 min per ep,[56],['A-1 Pictures'],235,R - 17+ (violence & profanity),Novel,Finished Airing,fall,264207,"[17, 55, 144]","['Aniplex', 'TV Asahi', 'Pony Canyon']","['anime', 'anime', 'anime']",25,False,Saturdays,00:30,Asia/Tokyo,2012-09-29T00:00:00+00:00,2013-03-23T00:00:00+00:00,TV
28171,"{'type': 'Default', 'title': 'Shokugeki no Souma'}",8.17,55,1526856,23219,[27],['Shounen'],"[47, 9]","['Gourmet', 'Ecchi']",25 min per ep,[7],['J.C.Staff'],376,PG-13 - Teens 13 or older,Manga,Finished Airing,spring,938150,"[53, 61, 143, 306, 415, 460, 777, 1365, 1605]","['Dentsu', 'Frontier Works', 'Mainichi Broadcasting System', 'Magic Capsule', 'Warner Bros. Japan', 'KlockWorx', 'Showgate', 'Shueisha', 'I Will']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime']",24,False,Saturdays,02:25,Asia/Tokyo,2015-04-04T00:00:00+00:00,2015-09-26T00:00:00+00:00,TV
32282,"{'type': 'Default', 'title': 'Shokugeki no Souma: Ni no Sara'}",8.1,118,1055970,3027,[27],['Shounen'],"[47, 9]","['Gourmet', 'Ecchi']",24 min per ep,[7],['J.C.Staff'],459,PG-13 - Teens 13 or older,Manga,Finished Airing,summer,677698,"[53, 104, 143, 460, 777, 1365]","['Dentsu', 'Lantis', 'Mainichi Broadcasting System', 'KlockWorx', 'Showgate', 'Shueisha']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime']",13,False,Saturdays,22:00,Asia/Tokyo,2016-07-02T00:00:00+00:00,2016-09-24T00:00:00+00:00,TV
22101,"{'type': 'Default', 'title': 'Soredemo Sekai wa Utsukushii'}",7.61,722,287400,1877,[25],['Shoujo'],"[2, 10, 22]","['Adventure', 'Fantasy', 'Romance']",22 min per ep,[1],['Pierrot'],1348,PG-13 - Teens 13 or older,Manga,Finished Airing,spring,133359,"[29, 148, 1003]","['VAP', 'Hakusensha', 'Nippon Television Network']","['anime', 'anime', 'anime']",12,False,,,,2014-04-06T00:00:00+00:00,2014-06-29T00:00:00+00:00,TV
3588,"{'type': 'Default', 'title': 'Soul Eater'}",7.84,59,1510285,25075,[27],['Shounen'],"[1, 4, 10]","['Action', 'Comedy', 'Fantasy']",23 min per ep,[4],['Bones'],824,PG-13 - Teens 13 or older,Manga,Finished Airing,spring,795110,"[16, 17, 53, 108]","['TV Tokyo', 'Aniplex', 'Dentsu', 'Media Factory']","['anime', 'anime', 'anime', 'anime']",51,False,Mondays,18:00,Asia/Tokyo,2008-04-07T00:00:00+00:00,2009-03-30T00:00:00+00:00,TV
32105,"{'type': 'Default', 'title': 'Sousei no Onmyouji'}",7.3,403,473923,2815,[27],['Shounen'],"[1, 10, 22]","['Action', 'Fantasy', 'Romance']",24 min per ep,[1],['Pierrot'],2514,PG-13 - Teens 13 or older,Manga,Finished Airing,spring,200842,"[16, 139, 717, 1284, 1365]","['TV Tokyo', 'Nihon Ad Systems', 'TV Tokyo Music', 'Avex Pictures', 'Shueisha']","['anime', 'anime', 'anime', 'anime', 'anime']",50,False,Wednesdays,18:25,Asia/Tokyo,2016-04-06T00:00:00+00:00,2017-03-29T00:00:00+00:00,TV
9253,"{'type': 'Default', 'title': 'Steins;Gate'}",9.08,13,2326907,176733,[],[],"[8, 24, 41]","['Drama', 'Sci-Fi', 'Suspense']",24 min per ep,[314],['White Fox'],4,PG-13 - Teens 13 or older,Visual novel,Finished Airing,spring,1282739,"[61, 108, 166, 238, 352, 459]","['Frontier Works', 'Media Factory', 'Movic', 'AT-X', 'Kadokawa Pictures Japan', 'Nitroplus']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime']",24,False,Wednesdays,02:05,Asia/Tokyo,2011-04-06T00:00:00+00:00,2011-09-14T00:00:00+00:00,TV
18277,"{'type': 'Default', 'title': 'Strike the Blood'}",7.05,303,602751,2204,[],[],"[1, 10, 37, 9]","['Action', 'Fantasy', 'Supernatural', 'Ecchi']",24 min per ep,"[300, 957]","['SILVER LINK.', 'Connect']",3754,R+ - Mild Nudity,Light novel,Finished Airing,fall,298623,"[166, 238, 415, 460, 681, 777]","['Movic', 'AT-X', 'Warner Bros. Japan', 'KlockWorx', 'ASCII Media Works', 'Showgate']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime']",24,False,Fridays,23:30,Asia/Tokyo,2013-10-04T00:00:00+00:00,2014-03-28T00:00:00+00:00,TV
11757,"{'type': 'Default', 'title': 'Sword Art Online'}",7.2,5,2840774,65486,[],[],"[1, 2, 10, 22]","['Action', 'Adventure', 'Fantasy', 'Romance']",23 min per ep,[56],['A-1 Pictures'],3040,PG-13 - Teens 13 or older,Light novel,Finished Airing,summer,2007585,"[17, 79, 315, 681, 1097]","['Aniplex', 'Genco', 'DAX Production', 'ASCII Media Works', 'Bandai Namco Games']","['anime', 'anime', 'anime', 'anime', 'anime']",25,False,Sundays,00:00,Asia/Tokyo,2012-07-08T00:00:00+00:00,2012-12-23T00:00:00+00:00,TV
2001,"{'type': 'Default', 'title': 'Tengen Toppa Gurren Lagann'}",8.63,62,1493972,73955,[],[],"[1, 2, 46, 4, 24]","['Action', 'Adventure', 'Award Winning', 'Comedy', 'Sci-Fi']",24 min per ep,[6],['Gainax'],72,PG-13 - Teens 13 or older,Original,Finished Airing,spring,842530,"[16, 17, 53, 85, 213, 230]","['TV Tokyo', 'Aniplex', 'Dentsu', 'Konami', 'Half H.P Studio', 'Bandai']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime']",27,False,Sundays,08:30,Asia/Tokyo,2007-04-01T00:00:00+00:00,2007-09-30T00:00:00+00:00,TV
37430,"{'type': 'Default', 'title': 'Tensei shitara Slime Datta Ken'}",8.14,89,1238565,25626,[],[],"[1, 2, 4, 10]","['Action', 'Adventure', 'Comedy', 'Fantasy']",23 min per ep,[441],['8bit'],414,PG-13 - Teens 13 or older,Manga,Finished Airing,fall,761289,"[104, 159, 1416, 1840, 1896]","['Lantis', 'Kodansha', 'BS11', 'Bandai Namco Arts', 'Micro Magazine Publishing']","['anime', 'anime', 'anime', 'anime', 'anime']",24,False,Tuesdays,00:00,Asia/Tokyo,2018-10-02T00:00:00+00:00,2019-03-19T00:00:00+00:00,TV
26,"{'type': 'Default', 'title': 'Texhnolyze'}",7.76,910,228382,4530,[],[],"[1, 8, 24]","['Action', 'Drama', 'Sci-Fi']",23 min per ep,[11],['Madhouse'],983,R+ - Mild Nudity,Original,Finished Airing,spring,52884,"[86, 160, 169, 204]","['Group TAC', 'Rondo Robe', 'Fuji TV', 'Pioneer LDC']","['anime', 'anime', 'anime', 'anime']",22,False,Thursdays,03:28,Asia/Tokyo,2003-04-17T00:00:00+00:00,2003-09-25T00:00:00+00:00,TV
22319,"{'type': 'Default', 'title': 'Tokyo Ghoul'}",7.79,9,2585047,47831,[42],['Seinen'],"[1, 10, 14]","['Action', 'Fantasy', 'Horror']",24 min per ep,[1],['Pierrot'],918,R - 17+ (violence & profanity),Manga,Finished Airing,summer,1726795,"[751, 1283, 1365]","['Marvelous AQL', 'TC Entertainment', 'Shueisha']","['anime', 'anime', 'anime']",12,False,Fridays,00:00,Asia/Tokyo,2014-07-04T00:00:00+00:00,2014-09-19T00:00:00+00:00,TV
4224,"{'type': 'Default', 'title': 'Toradora!'}",8.1,20,2041608,54433,[],[],"[8, 22]","['Drama', 'Romance']",24 min per ep,[7],['J.C.Staff'],461,PG-13 - Teens 13 or older,Light novel,Finished Airing,fall,1285491,"[79, 92, 306, 675, 717]","['Genco', 'Starchild Records', 'Magic Capsule', 'Yomiuri Advertising', 'TV Tokyo Music']","['anime', 'anime', 'anime', 'anime', 'anime']",25,False,Thursdays,01:20,Asia/Tokyo,2008-10-02T00:00:00+00:00,2009-03-26T00:00:00+00:00,TV
6,"{'type': 'Default', 'title': 'Trigun'}",8.22,245,684844,13920,[27],['Shounen'],"[1, 2, 4, 8, 24]","['Action', 'Adventure', 'Comedy', 'Drama', 'Sci-Fi']",24 min per ep,[11],['Madhouse'],319,PG-13 - Teens 13 or older,Manga,Finished Airing,spring,338774,[123],['Victor Entertainment'],['anime'],26,False,Thursdays,01:15,Asia/Tokyo,1998-04-01T00:00:00+00:00,1998-09-30T00:00:00+00:00,TV
25157,"{'type': 'Default', 'title': 'Trinity Seven'}",7.07,199,776751,3703,[27],['Shounen'],"[1, 4, 10, 22, 9]","['Action', 'Comedy', 'Fantasy', 'Romance', 'Ecchi']",24 min per ep,[1569],['Seven Arcs Pictures'],3648,PG-13 - Teens 13 or older,Manga,Finished Airing,fall,433269,"[16, 64, 107, 113, 238, 719, 1284, 1287, 1334, 1576]","['TV Tokyo', 'Sotsu', 'Plum', 'Kadokawa Shoten', 'AT-X', 'Studio Mausu', 'Avex Pictures', 'Q-Tec', 'Docomo Anime Store', 'DeNA']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime']",12,False,Wednesdays,01:40,Asia/Tokyo,2014-10-08T00:00:00+00:00,2014-12-24T00:00:00+00:00,TV
2129,"{'type': 'Default', 'title': 'True Tears'}",7.3,990,208682,884,[],[],"[8, 22]","['Drama', 'Romance']",24 min per ep,[132],['P.A. Works'],2496,PG-13 - Teens 13 or older,Original,Finished Airing,winter,98325,"[23, 104]","['Bandai Visual', 'Lantis']","['anime', 'anime']",13,False,Sundays,01:00,Asia/Tokyo,2008-01-06T00:00:00+00:00,2008-03-30T00:00:00+00:00,TV
16742,"{'type': 'Default', 'title': 'Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!'}",7,295,610956,5177,[],[],[4],['Comedy'],24 min per ep,[300],['SILVER LINK.'],4010,PG-13 - Teens 13 or older,Web manga,Finished Airing,summer,321113,"[16, 108, 135, 238, 315, 737, 775, 1261, 1589]","['TV Tokyo', 'Media Factory', 'MediaNet', 'AT-X', 'DAX Production', 'Sony Music Communications', 'Bushiroad', 'Good Smile Company', 'NichiNare']","['anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime', 'anime']",12,False,Tuesdays,02:05,Asia/Tokyo,2013-07-09T00:00:00+00:00,2013-09-24T00:00:00+00:00,TV
14813,"{'type': 'Default', 'title': 'Yahari Ore no Seishun Love Comedy wa Machigatteiru.'}",8.01,83,1305511,27129,[],[],"[4, 22]","['Comedy', 'Romance']",24 min per ep,[112],"[""Brain's Base""]",574,PG-13 - Teens 13 or older,Light novel,Finished Airing,spring,784545,"[31, 145, 711, 751, 1175]","['Geneon Universal Entertainment', 'TBS', 'Delfi Sound', 'Marvelous AQL', 'Atelier Musa']","['anime', 'anime', 'anime', 'anime', 'anime']",13,False,Fridays,01:28,Asia/Tokyo,2013-04-05T00:00:00+00:00,2013-06-28T00:00:00+00:00,TV
23847,"{'type': 'Default', 'title': 'Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku'}",8.22,141,968343,15540,[],[],"[4, 22]","['Comedy', 'Romance']",24 min per ep,[91],['feel.'],320,PG-13 - Teens 13 or older,Light novel,Finished Airing,spring,632623,"[145, 751, 1113]","['TBS', 'Marvelous AQL', 'NBCUniversal Entertainment Japan']","['anime', 'anime', 'anime']",13,False,Fridays,01:28,Asia/Tokyo,2015-04-03T00:00:00+00:00,2015-06-26T00:00:00+00:00,TV
37779,"{'type': 'Default', 'title': 'Yakusoku no Neverland'}",8.53,38,1771195,31641,[27],['Shounen'],"[7, 24, 41]","['Mystery', 'Sci-Fi', 'Suspense']",22 min per ep,[1835],['CloverWorks'],111,R - 17+ (violence & profanity),Manga,Finished Airing,winter,1164243,"[17, 53, 169, 1365, 1901]","['Aniplex', 'Dentsu', 'Fuji TV', 'Shueisha', 'CA-Cygames Anime Fund']","['anime', 'anime', 'anime', 'anime', 'anime']",12,False,Fridays,00:55,Asia/Tokyo,2019-01-10T00:00:00+00:00,2019-03-29T00:00:00+00:00,TV
